emp_code,trans_id,date,latt,longi
E0239,YE023920170315153711,2017-03-15 15:37:11,26.6529173,92.7728471
E0239,YE023920170315155244,2017-03-15 15:52:44,26.6614862,92.748584
E0239,YE023920170316143238,2017-03-16 14:32:38,26.8214304,92.7753363
E0239,YE023920170318124528,2017-03-18 12:45:28,26.6272998,92.7837385
E0239,YE023920170318125916,2017-03-18 12:59:17,26.6272998,92.7837385
E0239,YE023920170323144444,2017-03-23 14:44:44,26.8402105,92.8058815
E0239,YE023920170323152800,2017-03-23 15:28:00,26.6540277,92.8042128
E0239,YE023920170503102917,2017-05-03 10:29:17,26.1619843,91.7712641
