Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD
,,SONY DSCQX10.Black,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY POUCH FOR ESPRESSO.Black,Sony Xperia,Mobile Accessories(FOC),Mobile Accessories(FOC),0,Y,N,MOBILE,,,,,,,
,,SAMSUNG WF1600NCW/TL,Samsung,WM,FAWM,0,Y,N,CE,,,,,,,
,,PHILIPS RL205/N,Philips,RADIO,RADIO,0,Y,N,CE,,,,,,,
,,SONY COVER FOR XPERIA C/BLACK,Sony Xperia,Mobile Accessories(FOC),Mobile Accessories(FOC),0,Y,N,MOBILE,,,,,,,
,,SONY SAD100//C W19,Sony,SPEAKER,SPEAKER,0,Y,N,CE,,,,,,,
,,PHILIPS RL384TV/N,Philips,RADIO,RADIO,0,Y,N,CE,,,,,,,
,,PHILIPS DVP3618/94,Philips,DVD PLAYER,DVD PLAYER,0,Y,N,CE,,,,,,,
,,SONY MDRE8AP.Gold,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY MDREX110AP.Black,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY MDREX110AP.Blue,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY MDREX110AP.Red,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY MDREX110AP.White,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY MDREX15AP.Black,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY MDREX15AP.White,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY EP881.Black,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY AN401,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,KENT GOLD STORAGE WATER PURIFI,Kent,Water Purified,Water Purified,0,Y,N,CE,,,,,,,
,,KENT GOLD PLUS,Kent,Water Purified,Water Purified,0,Y,N,CE,,,,,,,
,,KENT GOLD OPTIMA,Kent,Water Purified,Water Purified,0,Y,N,CE,,,,,,,
,,SONY D5503/XPERIA Z1 COMP/ Black,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SONY COVER FOR Z1 COMPACT/ Black,Sony Xperia,Mobile Accessories(FOC),Mobile Accessories(FOC),0,Y,N,MOBILE,,,,,,,
,,SONY D5503/XPERIA Z1 COMP/White,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SONY COVER FOR Z1 COMPACT/ White,Sony Xperia,Mobile Accessories(FOC),Mobile Accessories(FOC),0,Y,N,MOBILE,,,,,,,
,,SONY MDRZX310AP.Gray,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY MDRZX310AP.Blue,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY MDRZX310AP.Red,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY MDRZX310AP.White,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,PHILIPS 29PFL4938/V7 AZ,Philips,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SAMSUNG RT27HAJSARX/TL,Samsung,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,GODREJ RD EDGEPRO190PDS5.1 Lus White,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,GODREJ GSC18FT3WNT. Titanium,Godrej,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,GODREJ WT EON700PFD. Metallic Red,Godrej,WM,FAWM,0,Y,N,CE,,,,,,,
,,GODREJ WT EON700PF. Met Red Grey,Godrej,WM,FAWM,0,Y,N,CE,,,,,,,
,,GODREJ GSC18FG5WNG GR BAL 1.5T SPLIT AC 5 STAR,Godrej,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,GODREJ RD EDGEPRO210CT5.1 Crytl Wine,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,INTEX Wallmount for LE24FHD07-BO13,Accessories,Accessories,Accessories,0,Y,N,CE,,,,,,,
,,INTEX IT401 SUF,Intex,SPEAKER,SPEAKER,0,Y,N,CE,,,,,,,
,,SAMSUNG AS182SSBNXTL,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SONY HDRPJ240E.Black,Sony,DCR,DCR,0,Y,N,CE,,,,,,,
,,SONY SR16A4/T1 IN,Sony,Accessories,Accessories,0,Y,N,CE,,,,,,,
,,SONY D2105/XPERIA E1/DS/BLACK,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SONY MDRZX110A.Violet,Sony Xperia,Mobile Accessories(FOC),Mobile Accessories(FOC),0,Y,N,MOBILE,,,,,,,
,,SONY D2105/XPERIA E1/DS/PURPLE,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SONY D2105/XPERIA E1/DS/WHITE,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SALORA WALL MOUNT BRACKET FOR 16/22 LED TV SLV-1601/2201,Accessories,Accessories,Accessories,0,Y,N,CE,,,,,,,
,,GODREJ 6Pcs REFRIGERATOR KIT,Accessories,Accessories,Accessories,0,Y,N,CE,,,,,,,
,,INTEX 14SFME24,Intex,CRT TV,CRT TV,0,Y,N,CE,,,,,,,
,,SONY MDRZX110A.White,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY D2005/XPERIA E1/SS/BLACK,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SONY D2005/XPERIA E1/SS/WHITE,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,ELECTROLUX EJL205TESB-FDA,Electrolux,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,ELECTROLUX EBP205TSI-FDA,Electrolux,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,SONY USM8SA1.Black,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY USM16SA1.Black,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SONY D5322/XPERIA T2 ULTRA/BLACK,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SONY D5322/XPERIA T2 ULTRA/WHITE,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SONY KDL55W950B IN5,Sony,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,PHILIPS 32PFL5578/V7 AV,Philips,PANEL,LED DDB TV,0,Y,N,CE,,,,,,,
,,GODREJ GDE195BXTM.Carbon Leaf,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,PHILIPS HTB3540/94,Philips,HOME THEATER,HOME THEATER,0,Y,N,CE,,,,,,,
,,PHILIPS HTD5570/94,Philips,HOME THEATER,HOME THEATER,0,Y,N,CE,,,,,,,
,,GODREJ RT EON240P2.3 Lus Wine,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,GODREJ RT EON231C2.3 Berry Bloom,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,BLUE STAR 3HW18JBG1 1.5T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 3HW18JBR1 1.5T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 3HW18VC1 1.5T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 5HW12SA1 1T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 54HW24MA1 2T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 5HW18ZCG1 1.5T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 5HW18ZCR1 1.5T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 5HW18SA1 1.5T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SONY HTIV300//M E12,Sony,HOME THEATER (DAV),HOME THEATER,0,Y,N,CE,,,,,,,
,,SONY D5503/XPERIA Z1 COMP/ PINK,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,BLUE STAR 3HW12VC1 1T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 3HW24VC1 2T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,PHILIPS HTD5540/94,Philips,HOME THEATER,HOME THEATER,0,Y,N,CE,,,,,,,
,,GODREJ 6Pcs Click n Seal Ref Kit,Accessories,Accessories,Accessories,0,Y,N,CE,,,,,,,
,,SONY D5322/XPERIA T2 ULTRA/PURPLE,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SAMSUNG AR12HV5NBWKNNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG AR12HV5NBWKXNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG AR12HC5USNBNNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG AR12HC5USNBXNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG AR18HC5TSNCNNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG AR18HC5TSNCXNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG AR18HC3USNBNNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG AR18HC3USNBXNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG UA23H4003ARMXL,Samsung,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SAMSUNG UA32H4100ARMXL,Samsung,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SAMSUNG UA32H5100ARMXL,Samsung,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SAMSUNG MC25H5015VB/TL,Samsung,MWO,CONVECTION MWO,0,Y,N,CE,,,,,,,
,,SAMSUNG MC25H5015VK/TL,Samsung,MWO,CONVECTION MWO,0,Y,N,CE,,,,,,,
,,SAMSUNG RR1914BCARH/TL,Samsung,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,SAMSUNG RT26H3000RH/TL,Samsung,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,LLOYD LP12HCN.PORTABLE AC,Lloyd,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,LLOYD LP12C.PORTABLE AC,Lloyd,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,GODREJ RT EON240P3.3 LUS WINE,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,GODREJ RT EON240P2.3 CARBON LEAF,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,GODREJ RT EON240P3.3 LUS SILVER,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,GODREJ GDC110S METALLIC BLUE,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T SPLIT AC 185EY(R),VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,INTEX T21USM11-KT14,Intex,CRT TV,CRT TV,0,Y,N,CE,,,,,,,
,,INTEX 21PFME24,Intex,CRT TV,CRT TV,0,Y,N,CE,,,,,,,
,,SONY D2005/XPERIA E1/SS/PURPLE,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,ELECTROLUX EJL205TESA-FDA,Electrolux,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,SONY KDL48W600B IN5,Sony,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SONY KLV28R412B IN5,Sony,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SONY KLV40R482B IN5,Sony,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SAMSUNG UA28H4000ARLXL,Samsung,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SAMSUNG UA28H4100ARLXL,Samsung,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SAMSUNG UA32H4000ARMXL,Samsung,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T SPLIT AC 18H ELEGANT R,VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 2T SPLIT AC 243 CYi (3S),VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,GODREJ GDE195BXTM. Shell Wine Red,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,SONY KLV22P402B IN5,Sony,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SONY CP-F5/SC ULA/SILVER(BOX PACK WITH CX240),Sony,Accessories,Accessories,0,Y,N,CE,,,,,,,
,,SONY KLV32R412B IN5,Sony,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SONY KLV32R482 IN5,Sony,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,BLUE STAR 3HW12VD 1T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 5HW12ZCR1 1T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T WINDOW AC 183CY (3S),VOLTAS,AC,WINDOW AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T SPLIT AC 183LYE (3S),VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T SPLIT AC 185EY(S) (5S),VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SONY D2302/XPERIA M2/DS/BLACK,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SONY D2302/XPERIA M2/DS/PURPLE,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,GODREJ RT EON240P2.3 Crystal Wine,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,TCL TAC-12CS/BV/C(3 STAR),TCL,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,TCL TAC-12CS/BV/E(5 STAR),TCL,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,TCL TAC-18CS/BV/C(3 STAR),TCL,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,TCL TAC-18CS/BV/E(5 STAR),TCL,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,TCL 21D300,TCL,CRT TV,CRT TV,0,Y,N,CE,,,,,,,
,,GODREJ RD EDGEPRO210CT5.1 Crystal Black,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,TCL 14UST2,TCL,CRT TV,CRT TV,0,Y,N,CE,,,,,,,
,,PHILIPS 22PFL3758/V7 A2,Philips,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SAMSUNG RT27HAJSAPX/TL,Samsung,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,SONY D2302/XPERIA M2/DS/WHITE,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,GODREJ RT EON240PS3.3 Wine Spring,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,INTEX LED2201 (FHD),Intex,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,BLUE STAR 5HW12SB 1T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 5HW12ZDW 1T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 3HW18JB1 1.5T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR CNHW12CAF 1T INVERTER AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR CNHW18CAF 1.5T INVERTER AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1T SPLIT AC 125EY(R),VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T SPLIT AC 183CY,VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T SPLIT AC 183DYa,VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T SPLIT AC 183LYa,VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T SPLIT AC 185EY(S-N),VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 2T SPLIT AC 243CYa,VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 2T SPLIT AC 245DY,VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,ONIDA S185CUR-N 1.5T SPLIT AC 5 STAR(IDU),ONIDA,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,ONIDA S185CUR-T 1.5T SPLIT AC 5 STAR(ODU),ONIDA,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,GODREJ GDE23BXTM.Berry Bloom,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,BLUE STAR CNHW24CAF 2T INVERTER AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR HNHW18CBF 1.5T INVERTER H&C AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SONY NWZ-B183FBC1E. Black,Sony,WALKMAN MP3 PLAYER,WALKMAN MP3 PLAYER,0,Y,N,CE,,,,,,,
,,GODREJ GSC12FR5WNT. Ruby Streak,Godrej,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,CARRIER 12K SUPERIA 1T SPLIT AC(5 STAR),CARRIER,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,CARRIER 18K SUPERIA 1.5T SPLIT AC(5 STAR),CARRIER,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,GODREJ GSC24FW3WNU WStorm 3 STAR,Godrej,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SONY MDRXB90EX/BCIN. Black,Sony,HEADPHONE,HEADPHONE,0,Y,N,CE,,,,,,,
,,GODREJ GSC18FZ5WNL Zois 5 STAR,Godrej,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,GODREJ 6Pcs Ref PrinceWare Kit,Accessories,Accessories,Accessories,0,Y,N,CE,,,,,,,
,,TCL 14US100,TCL,CRT TV,CRT TV,0,Y,N,CE,,,,,,,
,,ELECTROLUX EBP205TEFG-FDA,Electrolux,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,GODREJ RD EDGEPRO210PDS5.1 Lus White,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,SAMSUNG WA65H4200HA/TL,Samsung,WM,FAWM,0,Y,N,CE,,,,,,,
,,SONY D6502/XPERIA Z2/BLACK,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SONY D6502/XPERIA Z2/PURPLE,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SONY D6502/XPERIA Z2/WHITE,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,CARRIER 18K SUPERIA PLUS 1.5T INVERTER SPLIT AC,CARRIER,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,GODREJ RT EON240PS3.3 Silver Spring,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,GODREJ RT EON240P2.3 Crystal Black,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,GODREJ RT EON260PS3.3 Wine Spring,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,GODREJ RH EDGEDIGI190PDS5.1 Wine Spring,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,GODREJ RH EDGEDIGI190PDS5.1 Coco Spring,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,GODREJ RH EDGEDIGI190PDS5.1 Silver Spring,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,SONY KDL46W950A IN5,Sony,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,ONIDA S243FLT-NT 2T SPLIT AC 3 STAR(ODU),ONIDA,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,ONIDA S243FLT-NN 2T SPLIT AC 3 STAR(IDU),ONIDA,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SONY BDVE3200//ME 12,Sony,HOME THEATER (DAV),HOME THEATER,0,Y,N,CE,,,,,,,
,,SONY SGP321/XPERIA TAB Z/BLACK,Sony Xperia,Xperia Mobile,Xperia Mobile,0,Y,N,MOBILE,,,,,,,
,,SONY TABLET CASE-XPERIA Z TAB,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,SAMSUNG AR18HC5ESLZNNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG AR18HC5ESLZXNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG AR18HC5TFURNNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG AR18HC5TFURXNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG WA62H4000HD/TL,Samsung,WM,FAWM,0,Y,N,CE,,,,,,,
,,SAMSUNG RT27HAJSALX/TL,Samsung,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,SAMSUNG RT27HAJYASA/TL,Samsung,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,SAMSUNG WA80E5YEC/TL,Samsung,WM,FAWM,0,Y,N,CE,,,,,,,
,,SAMSUNG AR18HC3TFURNNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,SAMSUNG AR18HC3TFURXNA,Samsung,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 3HW24JB1 2T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 5HW18ZCS1 1.5T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,BLUE STAR 5HW12ZDR 1T SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1T WINDOW AC 123PYA,VOLTAS,AC,WINDOW AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T SPLIT AC 183PYA(R),VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,PHILIPS MMS2550F/94,Philips,SPEAKER,SPEAKER,0,Y,N,CE,,,,,,,
,,INTEX T21PFM01-KT12,Intex,CRT TV,CRT TV,0,Y,N,CE,,,,,,,
,,FIFA BALL (TV OTHERS),Sony,GIFT,GIFT,0,Y,N,CE,,,,,,,
,,SONY MDRZX110A/WCIN FOC,Sony,GIFT,GIFT,0,Y,N,CE,,,,,,,
,,GODREJ RT EON240P2.3 Honey Leaf,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,GODREJ RT EON240P2.3 LUSH PINK,Godrej,Refrigerator,FF,0,Y,N,CE,,,,,,,
,,GODREJ RH EDGEDIGI192PDS5.1 WINE SPRING,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,PHILIPS DVP3638/94,Philips,DVD PLAYER,DVD PLAYER,0,Y,N,CE,,,,,,,
,,SAMSUNG UA40H5000ARMXL,Samsung,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,KENT 1688-SP GRAN. ACT CARBON 190G,Kent,Accessories,Accessories,0,Y,N,CE,,,,,,,
,,KENT 1700-SP SEDIMENT FILTER KG,Kent,Accessories,Accessories,0,Y,N,CE,,,,,,,
,,KENT 1596-SP HOLLOW FIBRE MEMB. GOL,Kent,Accessories,Accessories,0,Y,N,CE,,,,,,,
,,INTEX IT304 SUF,Intex,SPEAKER,SPEAKER,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T SPLIT AC 185MY,VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1.5T SPLI AC 183PY,VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,GODREJ RH EDGEDIGI192PDS5.1 Coco Spring,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,GODREJ RH EDGEDIGI192PDS5.1 Silver Spring,Godrej,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,BLUE STAR HNHW12CCF 1T INVERTER SPLIT AC,Blue Star,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,VOLTAS 1T SPLIT AC 125CY,VOLTAS,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,INTEX LED2110,Intex,PANEL,LED TV,0,Y,N,CE,,,,,,,
,,SAMSUNG RR1915TCALX/TL,Samsung,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,ELECTROLUX EBP205TEFB-FDA,Electrolux,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,ELECTROLUX EIE204BR-FDK,Electrolux,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,SAMSUNG MC28H5015VK/TL,Samsung,MWO,CONVECTION MWO,0,Y,N,CE,,,,,,,
,,SAMSUNG MC28H5015VB/TL,Samsung,MWO,CONVECTION MWO,0,Y,N,CE,,,,,,,
,,SONY SBH-80.Black,Sony Xperia,SONY XPERIA ACCESSORIES,SONY XPERIA ACCESSORIES,0,Y,N,MOBILE,,,,,,,
,,GODREJ 9Pcs Click N Seal Ref Kit,Godrej,Accessories,Accessories,0,Y,N,CE,,,,,,,
,,ELECTROLUX EBL205TEFK-FDA,Electrolux,Refrigerator,DC,0,Y,N,CE,,,,,,,
,,ELECTROLUX ET60SRDG-FAU,Electrolux,WM,FLT,0,Y,N,CE,,,,,,,
,,GODREJ GSC12FG6BNG GR BAL 1T SPLIT AC,Godrej,AC,SPLIT AC,0,Y,N,CE,,,,,,,
,,ELECTROLUX EBP203KS-FDA,Electrolux,Refrigerator,DC,0,Y,N,CE,,,,,,,
