Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Formulation,Pack Type
9207,400000631,HBM - S11,Three In One,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000655,HBM Gold - RG02,Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000658,HBM - GT-99 Tin,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000656,HBM - R8,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000682,HBM - Y14,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000700,HBM - SG-01,Three In One,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000699,HBM - I-01,Institution,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000719,HBM - GT-98 Tin,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000747,HBM Gold - GG03,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000748,HBM Gold - RG03,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000774,HBM - I-99,Institution,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000753,HBM - G11 (20kg),Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9207,400000754,HBM - G13 (20kg),Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9207,400000756,HBM - G14 (20kg),Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9207,400000757,HBM - R6 (20kg),Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9207,400000758,HBM - R9 (20kg),Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9207,400000778,HBM - G15 - Tin,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000783,HBM - Bake Oil 15 kg Tin,Bake Oil,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000787,HBM - G16 - Tin,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000810,HBM - 20Kg - G17,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9207,400000821,HBM - R11,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000822,HBM - R12,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000827,HBM - ST 11,Three In One,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9207,400000860,HBM ST-98,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000347,HBM - Y10,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000348,HBM - Y12,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000349,HBM - R4,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000350,HBM - R6,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000352,HBM - R9,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000353,HBM - G11,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000354,HBM - G13,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000355,HBM - S13,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000389,HBM Gold - RG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000390,HBM Gold - WG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000428,HBM Biscuit & Cookies - GT01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000412,HBM Gold - GG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000411,HBM Gold - YG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000427,HBM Gold - PG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000413,HBM - Y13,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000414,HBM - Y99,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000528,HBM - G14,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000545,HBM Gold - GG02,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000347,HBM - Y10,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000348,HBM - Y12,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000349,HBM - R4,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000350,HBM - R6,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000352,HBM - R9,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000353,HBM - G11,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000354,HBM - G13,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000355,HBM - S13,Three In One,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000389,HBM Gold - RG01,Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000390,HBM Gold - WG01,Frozen Dessert,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000428,HBM - GT01,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000412,HBM Gold - GG01,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000411,HBM Gold - YG01,All Purpose,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000427,HBM Gold - PG01,Cakes & Creams (Aer),,,0,Y,N,Specialty Fats,Case,Ltr,15.04,BP,MT,1114.21,0,no,
9203,400000413,HBM - Y13,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000414,HBM - Y99,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000528,HBM - G14,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000545,HBM Gold - GG02,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000598,HBM - R10 (Puff),Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000621,HBM - R5,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000631,HBM - S11,Three In One,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000655,HBM Gold - RG02,Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000658,HBM - GT-99 Tin,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000656,HBM - R8,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000682,HBM - Y14,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000700,HBM - SG-01,Three In One,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000699,HBM - I-01,Institution,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000719,HBM - GT-98 Tin,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000747,HBM Gold - GG03,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000748,HBM Gold - RG03,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000774,HBM - I-99,Institution,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000753,HBM - G11 (20kg),Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9203,400000754,HBM - G13 (20kg),Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9203,400000756,HBM - G14 (20kg),Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9203,400000757,HBM - R6 (20kg),Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9203,400000758,HBM - R9 (20kg),Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9203,400000778,HBM - G15 - Tin,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000783,HBM - Bake Oil 15 kg Tin,Bake Oil,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000787,HBM - G16 - Tin,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000810,HBM - 20Kg - G17,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9203,400000821,HBM - R11,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000822,HBM - R12,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000827,HBM - ST 11,Three In One,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9203,400000860,HBM ST-98,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000347,HBM - Y10,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000348,HBM - Y12,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000349,HBM - R4,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000350,HBM - R6,Specialty Fats,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000352,HBM - R9,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000353,HBM - G11,Specialty Fats,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000354,HBM - G13,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000355,HBM - S13,Specialty Fats,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000389,HBM Gold - RG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000390,HBM Gold - WG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000428,HBM Biscuit & Cookies - GT01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000412,HBM Gold - GG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000411,HBM Gold - YG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000427,HBM Gold - PG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000413,HBM - Y13,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000414,HBM - Y99,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000545,HBM Gold - GG02,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000528,HBM - G14,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000347,HBM - Y10,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000348,HBM - Y12,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000349,HBM - R4,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000350,HBM - R6,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000352,HBM - R9,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000353,HBM - G11,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000354,HBM - G13,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000355,HBM - S13,Three In One,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000389,HBM Gold - RG01,Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000390,HBM Gold - WG01,Frozen Dessert,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000428,HBM - GT01,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000412,HBM Gold - GG01,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000411,HBM Gold - YG01,All Purpose,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000427,HBM Gold - PG01,Cakes & Creams (Aer),,,0,Y,N,Specialty Fats,Case,Ltr,15.04,BP,MT,1114.21,0,no,
9208,400000413,HBM - Y13,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000414,HBM - Y99,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000545,HBM Gold - GG02,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000528,HBM - G14,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000598,HBM - R10 (Puff),Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000621,HBM - R5,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000631,HBM - S11,Three In One,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000655,HBM Gold - RG02,Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000658,HBM - GT-99 Tin,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000656,HBM - R8,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000682,HBM - Y14,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000700,HBM - SG-01,Three In One,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000699,HBM - I-01,Institution,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000719,HBM - GT-98 Tin,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000747,HBM Gold - GG03,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000748,HBM Gold - RG03,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000774,HBM - I-99,Institution,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000753,HBM - G11 (20kg),Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9208,400000754,HBM - G13 (20kg),Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9208,400000756,HBM - G14 (20kg),Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9208,400000757,HBM - R6 (20kg),Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9208,400000758,HBM - R9 (20kg),Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9208,400000759,HBM - G15,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000778,HBM - G15 - Tin,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000783,HBM - Bake Oil 15 kg Tin,Bake Oil,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000787,HBM - G16 - Tin,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000810,HBM - 20Kg - G17,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,22.28,BP,MT,1114.21,0,yes,
9208,400000821,HBM - R11,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000822,HBM - R12,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000827,HBM - ST 11,Three In One,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000753,HBM - G11 20KG,Specialty Fats,,,0,Y,N,Specialty Fats,Case,Ltr,22.71,BP,MT,1114.21,0,yes,
9208,400000349,HBM - R4,Puff&Karis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000350,HBM - R6,Puff&Karis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000352,HBM - R9,Puff&Karis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9208,400000860,HBM ST-98,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000347,HBM - Y10,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000348,HBM - Y12,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000349,HBM - R4,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000350,HBM - R6,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000352,HBM - R9,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000353,HBM - G11,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000354,HBM - G13,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000355,HBM - S13,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000389,HBM Gold - RG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000390,HBM Gold - WG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000428,HBM Biscuit & Cookies - GT01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000412,HBM Gold - GG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000411,HBM Gold - YG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000427,HBM Gold - PG01,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000413,HBM - Y13,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000414,HBM - Y99,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000528,HBM - G14,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000545,HBM Gold - GG02,Specialty Fats,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000347,HBM - Y10,All Purpose,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000348,HBM - Y12,All Purpose,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000349,HBM - R4,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000350,HBM - R6,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000352,HBM - R9,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000353,HBM - G11,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000354,HBM - G13,Biscuits & Cookies,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000355,HBM - S13,Three In One,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000389,HBM Gold - RG01,Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000390,HBM Gold - WG01,Frozen Dessert,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000428,HBM - GT01,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000412,HBM Gold - GG01,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000411,HBM Gold - YG01,All Purpose,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000427,HBM Gold - PG01,Cakes & Creams (Aer),,,0,Y,N,Specialty Fats,Case,Ltr,15.04,BP,MT,1114.21,0,no,
9407DD,400000413,HBM - Y13,All Purpose,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000414,HBM - Y99,All Purpose,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000528,HBM - G14,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000545,HBM Gold - GG02,Biscuits & Cookies,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000598,HBM - R10 (Puff),Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000621,HBM - R5,Puffs & Kharis,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000631,HBM - S11,Three In One,,,0,Y,N,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
9407DD,400000655,HBM Gold - RG02,Puffs & Kharis,,,0,N,Y,Specialty Fats,Case,Ltr,16.71,BP,MT,1114.21,0,yes,
