Branch code/name,Prod_Code,mrp_code,mrp,sale_rate,vertical_value,destination_code,sale_type,acedns,ws_rate,distributor_rate,ss_rate,depot_rate,statename
,,,3.6,0,,0,0,Y,0,0,0,0,
,,,0.6,0,,0,0,Y,0,0,0,0,
,,,7.14,0,,0,0,Y,0,0,0,0,
,,,36.03,0,,0,0,Y,0,0,0,0,
,,,18.02,0,,0,0,Y,0,0,0,0,
,,,3.42,0,,0,0,Y,0,0,0,0,
,,,19.33,0,,0,0,Y,0,0,0,0,
,,,37.9,0,,0,0,Y,0,0,0,0,
,,,4.84,0,,0,0,Y,0,0,0,0,
,,,6.46,0,,0,0,Y,0,0,0,0,
,,,3.07,0,,0,0,Y,0,0,0,0,
,,,7.21,0,,0,0,Y,0,0,0,0,
,,,5.5,0,,0,0,Y,0,0,0,0,
,,,29.63,0,,0,0,Y,0,0,0,0,
,,,16.51,0,,0,0,Y,0,0,0,0,
,,,7.34,0,,0,0,Y,0,0,0,0,
,,,52.64,0,,0,0,Y,0,0,0,0,
,,,10.71,0,,0,0,Y,0,0,0,0,
,,,36.03,0,,0,0,Y,0,0,0,0,
,,,30.63,0,,0,0,Y,0,0,0,0,
,,,3.6,0,,0,0,Y,0,0,0,0,
,,,20.85,0,,0,0,Y,0,0,0,0,
,,,32.28,0,,0,0,Y,0,0,0,0,
,,,7.5,0,,0,0,Y,0,0,0,0,
,,,4.03,0,,0,0,Y,0,0,0,0,
,,,0,0,,0,0,Y,0,0,0,0,
