Branch code/name,Prod_Code,mrp_code,mrp,sale_rate,vertical_value,destination_code,sale_type,acedns,ws_rate,distributor_rate,ss_rate,depot_rate,statename
EA01,3000003091,,10125,0,,0,0,Y,0,0,0,0,
WE01,3000003091,,7050,0,,0,0,Y,0,0,0,0,
SO01,3000003091,,10125,0,,0,0,Y,0,0,0,0,
EA01,3000002656,,16575,0,,0,0,Y,0,0,0,0,
WE01,3000002656,,11400,0,,0,0,Y,0,0,0,0,
SO01,3000002656,,16575,0,,0,0,Y,0,0,0,0,
NR01,3000002656,,11400,0,,0,0,Y,0,0,0,0,
EA01,3000002659,,12037.5,0,,0,0,Y,0,0,0,0,
WE01,3000002659,,8325,0,,0,0,Y,0,0,0,0,
SO01,3000002659,,12037.5,0,,0,0,Y,0,0,0,0,
NR01,3000002659,,8325,0,,0,0,Y,0,0,0,0,
EA01,3000003081,,17475,0,,0,0,Y,0,0,0,0,
WE01,3000003081,,12750,0,,0,0,Y,0,0,0,0,
SO01,3000003081,,17475,0,,0,0,Y,0,0,0,0,
NR01,3000003081,,12750,0,,0,0,Y,0,0,0,0,
EA01,3000003082,,19320,0,,0,0,Y,0,0,0,0,
WE01,3000003082,,14100,0,,0,0,Y,0,0,0,0,
SO01,3000003082,,19320,0,,0,0,Y,0,0,0,0,
NR01,3000003082,,14100,0,,0,0,Y,0,0,0,0,
EA01,3000003083,,15915,0,,0,0,Y,0,0,0,0,
WE01,3000003083,,11580,0,,0,0,Y,0,0,0,0,
SO01,3000003083,,15915,0,,0,0,Y,0,0,0,0,
NR01,3000003083,,11580,0,,0,0,Y,0,0,0,0,
EA01,3000003092,,11625,0,,0,0,Y,0,0,0,0,
WE01,3000003092,,8025,0,,0,0,Y,0,0,0,0,
SO01,3000003092,,11625,0,,0,0,Y,0,0,0,0,
NR01,3000003092,,8025,0,,0,0,Y,0,0,0,0,
EA01,3000002657,,18075,0,,0,0,Y,0,0,0,0,
WE01,3000002657,,12450,0,,0,0,Y,0,0,0,0,
SO01,3000002657,,18075,0,,0,0,Y,0,0,0,0,
NR01,3000002657,,12450,0,,0,0,Y,0,0,0,0,
EA01,3000002658,,14062.5,0,,0,0,Y,0,0,0,0,
WE01,3000002658,,9712.5,0,,0,0,Y,0,0,0,0,
SO01,3000002658,,14062.5,0,,0,0,Y,0,0,0,0,
NR01,3000002658,,9712.5,0,,0,0,Y,0,0,0,0,
EA01,3000003084,,20812.5,0,,0,0,Y,0,0,0,0,
WE01,3000003084,,15187.5,0,,0,0,Y,0,0,0,0,
SO01,3000003084,,20812.5,0,,0,0,Y,0,0,0,0,
NR01,3000003084,,15187.5,0,,0,0,Y,0,0,0,0,
EA01,3000003085,,22860,0,,0,0,Y,0,0,0,0,
