Location,Prod_Code,mrp_code,mrp,sale_rate,vertical_value
9117,400000691,,,0,HBC:Rasoi:BIB
9117,400000693,,,0,HBC:Rasoi:BIB
9117,400000678,,,0,HBC:Rasoi:BIB
9117,400000712,,,0,HBC:Rasoi:BIB
9117,400000715,,,0,HBC:Rasoi:BIB
9117,400000776,,,0,HBC:Rasoi:BIB
9117,400000782,,,0,HBC:Rasoi:BIB
9117,400000594,,,0,HBC:Rasoi:BIB
9117,400000589,,,0,HBC:Rasoi:BIB
1000D,400000126,,,0,HBC:Rasoi:BIB
1000D,400000128,,,0,HBC:Rasoi:BIB
1000D,400000139,,,0,HBC:Rasoi:BIB
1000D,400000140,,,0,HBC:Rasoi:BIB
1000D,400000141,,,0,HBC:Rasoi:BIB
1000D,400000151,,,0,HBC:Rasoi:BIB
1000D,400000152,,,0,HBC:Rasoi:BIB
1000D,400000153,,,0,HBC:Rasoi:BIB
1000D,400000154,,,0,HBC:Rasoi:BIB
1000D,400000159,,,0,HBC:Rasoi:BIB
1000D,400000170,,,0,HBC:Rasoi:BIB
1000D,400000173,,,0,HBC:Rasoi:BIB
1000D,400000252,,,0,HBC:Rasoi:BIB
1000D,400000254,,,0,HBC:Rasoi:BIB
1000D,400000255,,,0,HBC:Rasoi:BIB
1000D,400000256,,,0,HBC:Rasoi:BIB
1000D,400000257,,,0,HBC:Rasoi:BIB
1000D,400000259,,,0,HBC:Rasoi:BIB
1000D,400000260,,,0,
1000D,400000273,,,0,HBC:Rasoi:BIB
1000D,400000275,,,0,HBC:Rasoi:BIB
1000D,400000360,,,0,
1000D,400000362,,,0,
1000D,400000370,,,0,
1000D,400000373,,,0,
1000D,400000377,,,0,
1000D,400000378,,,0,
1000D,400000387,,,0,
1000D,400000397,,,0,HBC:Rasoi:BIB
1000D,400000396,,,0,HBC:Rasoi:BIB
1000D,400000441,,,0,HBC:Rasoi:BIB
1000D,400000449,,,0,HBC:Rasoi:BIB
1000D,400000454,,,0,HBC:Rasoi:BIB
1000D,400000455,,,0,HBC:Rasoi:BIB
1000D,400000430,,,0,HBC:Rasoi:BIB
1000D,400000356,,,0,HBC:Rasoi:BIB
1000D,400000456,,,0,HBC:Rasoi:BIB
1000D,400000457,,,0,HBC:Rasoi:BIB
1000D,400000395,,,0,HBC:Rasoi:BIB
1000D,400000485,,,880.13,HBC:Rasoi:BIB
1000D,400000499,,,880.13,HBC:Rasoi:BIB
1000D,400000487,,,799.59,HBC:Rasoi:BIB
1000D,400000489,,,0,HBC:Rasoi:BIB
1000D,400000502,,,775.64,HBC:Rasoi:BIB
1000D,400000521,,,0,HBC:Rasoi:BIB
1000D,400000523,,,0,HBC:Rasoi:BIB
1000D,400000481,,,836.59,HBC:Rasoi:BIB
1000D,400000480,,,852,HBC:Rasoi:BIB
1000D,400000524,,,0,HBC:Rasoi:BIB
1000D,400000530,,,852,HBC:Rasoi:BIB
1000D,400000551,,,0,HBC:Rasoi:BIB
1000D,400000556,,,0,HBC:Rasoi:BIB
1000D,400000557,,,0,HBC:Rasoi:BIB
1000D,400000558,,,0,HBC:Rasoi:BIB
1000D,400000559,,,0,HBC:Rasoi:BIB
1000D,400000560,,,0,HBC:Rasoi:BIB
1000D,400000441,,,0,HBC:Rasoi:BIB
1000D,400000449,,,0,HBC:Rasoi:BIB
1000D,400000454,,,0,HBC:Rasoi:BIB
1000D,400000455,,,0,HBC:Rasoi:BIB
1000D,400000456,,,0,HBC:Rasoi:BIB
1000D,400000457,,,0,HBC:Rasoi:BIB
1000D,400000395,,,0,HBC:Rasoi:BIB
1000D,400000521,,,0,HBC:Rasoi:BIB
1000D,400000523,,,0,HBC:Rasoi:BIB
1000D,400000561,,,0,HBC:Rasoi:BIB
1000D,400000571,,,0,HBC:Rasoi:BIB
1000D,400000572,,,0,HBC:Rasoi:BIB
1000D,400000573,,,0,HBC:Rasoi:BIB
1000D,400000589,,,0,HBC:Rasoi:BIB
1000D,400000550,,,880.13,HBC:Rasoi:BIB
1000D,400000547,,,880.13,HBC:Rasoi:BIB
1000D,400000551,,,0,HBC:Rasoi:BIB
1000D,400000556,,,0,HBC:Rasoi:BIB
1000D,400000557,,,0,HBC:Rasoi:BIB
1000D,400000558,,,0,HBC:Rasoi:BIB
1000D,400000559,,,0,HBC:Rasoi:BIB
1000D,400000560,,,0,HBC:Rasoi:BIB
1000D,400000561,,,0,HBC:Rasoi:BIB
1000D,400000584,,,0,HBC:Rasoi:BIB
1000D,400000585,,,0,HBC:Rasoi:BIB
1000D,400000586,,,0,HBC:Rasoi:BIB
1000D,400000587,,,0,HBC:Rasoi:BIB
1000D,400000588,,,0,HBC:Rasoi:BIB
1000D,400000595,,,0,HBC:Rasoi:BIB
1000D,400000716,,,0,HBC:Rasoi:BIB
1000D,400000594,,,0,HBC:Rasoi:BIB
1000D,400000562,,,0,HBC:Rasoi:BIB
1000D,400000564,,,0,HBC:Rasoi:BIB
1000D,400000566,,,0,HBC:Rasoi:BIB
1000D,400000611,,,0,HBC:Rasoi:BIB
1000D,400000635,,,0,HBC:Rasoi:BIB
1000D,400000636,,,0,HBC:Rasoi:BIB
1000D,400000637,,,0,HBC:Rasoi:BIB
1000D,400000465,,,0,HBC:Rasoi:BIB
1000D,400000692,,,0,HBC:Rasoi:BIB
1000D,400000691,,,0,HBC:Rasoi:BIB
1000D,400000693,,,0,HBC:Rasoi:BIB
1000D,400000678,,,0,HBC:Rasoi:BIB
1000D,400000698,,,0,HBC:Rasoi:BIB
1000D,400000707,,,0,HBC:Rasoi:BIB
1000D,400000712,,,0,HBC:Rasoi:BIB
1000D,400000715,,,0,HBC:Rasoi:BIB
1000D,400000776,,,0,HBC:Rasoi:BIB
1000D,400000731,,,0,HBC:Rasoi:BIB
1000D,400000730,,,0,HBC:Rasoi:BIB
1000D,400000782,,,0,HBC:Rasoi:BIB
1000D,400000714,,,0,HBC:Rasoi:BIB
1000D,400000713,,,0,HBC:Rasoi:BIB
9108,400000126,,,0,HBC:Rasoi:BIB
9108,400000128,,,0,HBC:Rasoi:BIB
9108,400000139,,,0,HBC:Rasoi:BIB
9108,400000140,,,0,HBC:Rasoi:BIB
9108,400000141,,,0,HBC:Rasoi:BIB
9108,400000151,,,0,HBC:Rasoi:BIB
9108,400000152,,,0,HBC:Rasoi:BIB
9108,400000153,,,0,HBC:Rasoi:BIB
9108,400000154,,,0,HBC:Rasoi:BIB
9108,400000159,,,0,HBC:Rasoi:BIB
9108,400000170,,,0,HBC:Rasoi:BIB
9108,400000173,,,0,HBC:Rasoi:BIB
9108,400000252,,,0,HBC:Rasoi:BIB
9108,400000254,,,0,HBC:Rasoi:BIB
9108,400000255,,,0,HBC:Rasoi:BIB
9108,400000256,,,0,HBC:Rasoi:BIB
9108,400000257,,,0,HBC:Rasoi:BIB
9108,400000259,,,0,HBC:Rasoi:BIB
9108,400000260,,,0,HBC:Rasoi:BIB
9108,400000273,,,0,HBC:Rasoi:BIB
9108,400000275,,,0,HBC:Rasoi:BIB
9108,400000362,,,0,HBC:Rasoi:BIB
9108,400000370,,,0,HBC:Rasoi:BIB
9108,400000377,,,0,HBC:Rasoi:BIB
9108,400000387,,,0,HBC:Rasoi:BIB
9108,400000397,,,0,HBC:Rasoi:BIB
9108,400000396,,,0,HBC:Rasoi:BIB
9108,400000441,,,0,HBC:Rasoi:BIB
9108,400000449,,,0,HBC:Rasoi:BIB
9108,400000454,,,0,HBC:Rasoi:BIB
9108,400000455,,,0,HBC:Rasoi:BIB
9108,400000430,,,0,HBC:Rasoi:BIB
9108,400000356,,,0,HBC:Rasoi:BIB
9108,400000456,,,0,HBC:Rasoi:BIB
9108,400000457,,,0,HBC:Rasoi:BIB
9108,400000395,,,0,HBC:Rasoi:BIB
9108,400000521,,,0,HBC:Rasoi:BIB
9108,400000523,,,0,HBC:Rasoi:BIB
9108,400000524,,,0,HBC:Rasoi:BIB
9108,400000480,,,0,HBC:Rasoi:BIB
9108,400000530,,,0,HBC:Rasoi:BIB
9108,410000005,,,0,HBC:Rasoi:BIB
9108,410000003,,,0,HBC:Rasoi:BIB
9108,400000441,,,0,HBC:Rasoi:BIB
9108,400000449,,,0,HBC:Rasoi:BIB
9108,400000454,,,0,HBC:Rasoi:BIB
9108,400000456,,,0,HBC:Rasoi:BIB
9108,400000457,,,0,HBC:Rasoi:BIB
9108,400000521,,,0,HBC:Rasoi:BIB
9108,400000523,,,0,HBC:Rasoi:BIB
9108,410000020,,,0,HBC:Rasoi:BIB
9108,410000022,,,0,HBC:Rasoi:BIB
9108,410000187,,,0,HBC:Rasoi:BIB
9108,410000123,,,0,HBC:Rasoi:BIB
9108,410000112,,,0,HBC:Rasoi:BIB
9108,410000486,,,0,HBC:Rasoi:BIB
9108,410000004,,,0,HBC:Rasoi:BIB
9108,400000589,,,0,HBC:Rasoi:BIB
9108,400000595,,,0,HBC:Rasoi:BIB
9108,400000716,,,0,HBC:Rasoi:BIB
9108,400000594,,,0,HBC:Rasoi:BIB
9108,400000562,,,0,HBC:Rasoi:BIB
9108,400000564,,,0,HBC:Rasoi:BIB
9108,400000611,,,0,HBC:Rasoi:BIB
9108,400000635,,,0,HBC:Rasoi:BIB
9108,400000636,,,0,HBC:Rasoi:BIB
9108,400000566,,,0,HBC:Rasoi:BIB
9108,400000637,,,0,HBC:Rasoi:BIB
9108,400000672,,,0,HBC:Rasoi:BIB
9108,400000674,,,0,HBC:Rasoi:BIB
9108,400000678,,,0,HBC:Rasoi:BIB
9108,400000676,,,0,HBC:Rasoi:BIB
9108,400000692,,,0,HBC:Rasoi:BIB
9108,400000691,,,0,HBC:Rasoi:BIB
9108,400000693,,,0,HBC:Rasoi:BIB
9108,400000551,,,0,HBC:Rasoi:BIB
9108,400000556,,,0,HBC:Rasoi:BIB
9108,400000557,,,0,HBC:Rasoi:BIB
9108,400000558,,,0,HBC:Rasoi:BIB
9108,400000559,,,0,HBC:Rasoi:BIB
9108,400000560,,,0,HBC:Rasoi:BIB
9108,400000561,,,0,HBC:Rasoi:BIB
9108,400000698,,,0,HBC:Rasoi:BIB
9108,400000707,,,0,HBC:Rasoi:BIB
9108,400000712,,,0,HBC:Rasoi:BIB
9108,400000715,,,0,HBC:Rasoi:BIB
9108,400000782,,,0,HBC:Rasoi:BIB
9306,400000126,,,0,HBC:Rasoi:BIB
9306,400000128,,,0,HBC:Rasoi:BIB
9306,400000139,,,0,HBC:Rasoi:BIB
9306,400000140,,,0,HBC:Rasoi:BIB
9306,400000141,,,0,HBC:Rasoi:BIB
9306,400000151,,,0,HBC:Rasoi:BIB
9306,400000152,,,0,HBC:Rasoi:BIB
9306,400000153,,,0,HBC:Rasoi:BIB
9306,400000154,,,0,HBC:Rasoi:BIB
9306,400000159,,,0,HBC:Rasoi:BIB
9306,400000170,,,0,HBC:Rasoi:BIB
9306,400000173,,,0,HBC:Rasoi:BIB
9306,400000252,,,0,HBC:Rasoi:BIB
9306,400000254,,,0,HBC:Rasoi:BIB
9306,400000255,,,0,HBC:Rasoi:BIB
9306,400000256,,,0,HBC:Rasoi:BIB
9306,400000257,,,0,HBC:Rasoi:BIB
9306,400000259,,,0,HBC:Rasoi:BIB
9306,400000260,,,0,HBC:Rasoi:BIB
9306,400000273,,,0,HBC:Rasoi:BIB
9306,400000275,,,0,HBC:Rasoi:BIB
9306,400000362,,,0,HBC:Rasoi:BIB
9306,400000370,,,0,HBC:Rasoi:BIB
9306,400000377,,,0,HBC:Rasoi:BIB
9306,400000387,,,0,HBC:Rasoi:BIB
9306,400000397,,,0,HBC:Rasoi:BIB
9306,400000396,,,0,HBC:Rasoi:BIB
9306,400000441,,,0,HBC:Rasoi:BIB
9306,400000449,,,0,HBC:Rasoi:BIB
9306,400000454,,,0,HBC:Rasoi:BIB
9306,400000455,,,0,HBC:Rasoi:BIB
9306,400000430,,,0,HBC:Rasoi:BIB
9306,400000356,,,0,HBC:Rasoi:BIB
9306,400000456,,,0,HBC:Rasoi:BIB
9306,400000457,,,0,HBC:Rasoi:BIB
9306,400000395,,,0,HBC:Rasoi:BIB
9306,400000521,,,0,HBC:Rasoi:BIB
9306,400000523,,,0,HBC:Rasoi:BIB
9306,400000524,,,0,HBC:Rasoi:BIB
9306,400000480,,,0,HBC:Rasoi:BIB
9306,400000530,,,873.14,HBC:Rasoi:BIB
9306,400000521,,,0,HBC:Rasoi:BIB
9306,400000523,,,0,HBC:Rasoi:BIB
9306,400000487,,,857.41,HBC:Rasoi:BIB
9306,400000502,,,833.41,HBC:Rasoi:BIB
9306,400000481,,,897.14,HBC:Rasoi:BIB
9306,400000595,,,0,HBC:Rasoi:BIB
9306,400000716,,,0,HBC:Rasoi:BIB
9306,400000562,,,0,HBC:Rasoi:BIB
9306,400000564,,,0,HBC:Rasoi:BIB
9306,400000611,,,0,HBC:Rasoi:BIB
9306,400000635,,,0,HBC:Rasoi:BIB
9306,400000636,,,0,HBC:Rasoi:BIB
9306,400000637,,,0,HBC:Rasoi:BIB
9306,400000692,,,0,HBC:Rasoi:BIB
9306,400000691,,,0,HBC:Rasoi:BIB
9306,400000693,,,0,HBC:Rasoi:BIB
9306,400000678,,,0,HBC:Rasoi:BIB
9306,400000712,,,0,HBC:Rasoi:BIB
9306,400000715,,,0,HBC:Rasoi:BIB
9306,400000782,,,0,HBC:Rasoi:BIB
9308,400000126,,,0,HBC:Rasoi:BIB
9308,400000128,,,0,HBC:Rasoi:BIB
9308,400000139,,,0,HBC:Rasoi:BIB
9308,400000140,,,0,HBC:Rasoi:BIB
9308,400000141,,,0,HBC:Rasoi:BIB
9308,400000151,,,0,HBC:Rasoi:BIB
9308,400000152,,,0,HBC:Rasoi:BIB
9308,400000153,,,0,HBC:Rasoi:BIB
9308,400000154,,,0,HBC:Rasoi:BIB
9308,400000159,,,0,HBC:Rasoi:BIB
9308,400000170,,,0,HBC:Rasoi:BIB
9308,400000173,,,0,HBC:Rasoi:BIB
9308,400000252,,,0,HBC:Rasoi:BIB
9308,400000254,,,0,HBC:Rasoi:BIB
9308,400000255,,,0,HBC:Rasoi:BIB
9308,400000256,,,0,HBC:Rasoi:BIB
9308,400000257,,,0,HBC:Rasoi:BIB
9308,400000259,,,0,HBC:Rasoi:BIB
9308,400000260,,,0,HBC:Rasoi:BIB
9308,400000273,,,0,HBC:Rasoi:BIB
9308,400000275,,,0,HBC:Rasoi:BIB
9308,400000362,,,0,HBC:Rasoi:BIB
9308,400000370,,,0,HBC:Rasoi:BIB
9308,400000377,,,0,HBC:Rasoi:BIB
9308,400000387,,,0,HBC:Rasoi:BIB
9308,400000397,,,0,HBC:Rasoi:BIB
9308,400000396,,,0,HBC:Rasoi:BIB
9308,400000441,,,0,HBC:Rasoi:BIB
9308,400000449,,,0,HBC:Rasoi:BIB
9308,400000454,,,0,HBC:Rasoi:BIB
9308,400000455,,,0,HBC:Rasoi:BIB
9308,400000430,,,0,HBC:Rasoi:BIB
9308,400000356,,,0,HBC:Rasoi:BIB
9308,400000456,,,0,HBC:Rasoi:BIB
9308,400000457,,,0,HBC:Rasoi:BIB
9308,400000395,,,0,HBC:Rasoi:BIB
9308,400000521,,,0,HBC:Rasoi:BIB
9308,400000523,,,0,HBC:Rasoi:BIB
9308,400000524,,,0,HBC:Rasoi:BIB
9308,400000480,,,0,HBC:Rasoi:BIB
9308,400000530,,,868.57,HBC:Rasoi:BIB
9308,400000521,,,0,HBC:Rasoi:BIB
9308,400000523,,,0,HBC:Rasoi:BIB
9308,400000487,,,853.65,HBC:Rasoi:BIB
9308,400000502,,,829.65,HBC:Rasoi:BIB
9308,400000481,,,892.57,HBC:Rasoi:BIB
9308,400000551,,,0,HBC:Rasoi:BIB
9308,400000556,,,0,HBC:Rasoi:BIB
9308,400000557,,,0,HBC:Rasoi:BIB
9308,400000558,,,0,HBC:Rasoi:BIB
9308,400000559,,,0,HBC:Rasoi:BIB
9308,400000560,,,0,HBC:Rasoi:BIB
9308,400000561,,,0,HBC:Rasoi:BIB
9308,400000551,,,0,HBC:Rasoi:BIB
9308,400000556,,,0,HBC:Rasoi:BIB
9308,400000557,,,0,HBC:Rasoi:BIB
9308,400000558,,,0,HBC:Rasoi:BIB
9308,400000559,,,0,HBC:Rasoi:BIB
9308,400000560,,,0,HBC:Rasoi:BIB
9308,400000561,,,0,HBC:Rasoi:BIB
9308,400000595,,,0,HBC:Rasoi:BIB
9308,400000716,,,0,HBC:Rasoi:BIB
9308,400000562,,,0,HBC:Rasoi:BIB
9308,400000564,,,0,HBC:Rasoi:BIB
9308,400000611,,,0,HBC:Rasoi:BIB
9308,400000635,,,0,HBC:Rasoi:BIB
9308,400000636,,,0,HBC:Rasoi:BIB
9308,400000589,,,0,HBC:Rasoi:BIB
9308,400000594,,,0,HBC:Rasoi:BIB
9308,400000637,,,0,HBC:Rasoi:BIB
9308,400000692,,,0,HBC:Rasoi:BIB
9308,400000691,,,0,HBC:Rasoi:BIB
9308,400000693,,,0,HBC:Rasoi:BIB
9308,400000678,,,0,HBC:Rasoi:BIB
9308,400000712,,,0,HBC:Rasoi:BIB
9308,400000715,,,0,HBC:Rasoi:BIB
9308,400000782,,,0,HBC:Rasoi:BIB
4000D,400000126,,,0,HBC:Rasoi:BIB
4000D,400000128,,,0,HBC:Rasoi:BIB
4000D,400000139,,,0,HBC:Rasoi:BIB
4000D,400000140,,,0,HBC:Rasoi:BIB
4000D,400000141,,,0,HBC:Rasoi:BIB
4000D,400000151,,,0,HBC:Rasoi:BIB
4000D,400000152,,,0,HBC:Rasoi:BIB
4000D,400000153,,,0,HBC:Rasoi:BIB
4000D,400000154,,,0,HBC:Rasoi:BIB
4000D,400000159,,,0,HBC:Rasoi:BIB
4000D,400000170,,,0,HBC:Rasoi:BIB
4000D,400000173,,,0,HBC:Rasoi:BIB
4000D,400000252,,,0,HBC:Rasoi:BIB
4000D,400000254,,,0,HBC:Rasoi:BIB
4000D,400000255,,,0,HBC:Rasoi:BIB
4000D,400000256,,,0,HBC:Rasoi:BIB
4000D,400000257,,,0,HBC:Rasoi:BIB
4000D,400000259,,,0,HBC:Rasoi:BIB
4000D,400000260,,,0,HBC:Rasoi:BIB
4000D,400000273,,,0,HBC:Rasoi:BIB
4000D,400000275,,,0,HBC:Rasoi:BIB
4000D,400000362,,,0,HBC:Rasoi:BIB
4000D,400000370,,,0,HBC:Rasoi:BIB
4000D,400000373,,,0,HBC:Rasoi:BIB
4000D,400000377,,,0,HBC:Rasoi:BIB
4000D,400000387,,,0,HBC:Rasoi:BIB
4000D,400000397,,,0,HBC:Rasoi:BIB
4000D,400000396,,,0,HBC:Rasoi:BIB
4000D,400000441,,,0,HBC:Rasoi:BIB
4000D,400000449,,,0,HBC:Rasoi:BIB
4000D,400000454,,,0,HBC:Rasoi:BIB
4000D,400000455,,,0,HBC:Rasoi:BIB
4000D,400000430,,,0,HBC:Rasoi:BIB
4000D,400000356,,,0,HBC:Rasoi:BIB
4000D,400000456,,,0,HBC:Rasoi:BIB
4000D,400000457,,,0,HBC:Rasoi:BIB
4000D,400000395,,,0,HBC:Rasoi:BIB
4000D,400000347,,,0,Specialty Fats
4000D,400000348,,,0,Specialty Fats
4000D,400000349,,,0,Specialty Fats
4000D,400000350,,,0,Specialty Fats
4000D,400000352,,,0,Specialty Fats
4000D,400000353,,,0,Specialty Fats
4000D,400000354,,,0,Specialty Fats
4000D,400000355,,,0,Specialty Fats
4000D,400000389,,,0,Specialty Fats
4000D,400000390,,,0,Specialty Fats
4000D,400000428,,,0,Specialty Fats
4000D,400000412,,,0,Specialty Fats
4000D,400000411,,,0,Specialty Fats
