Branch code/name,Prod_Code,mrp_code,mrp,sale_rate,vertical_value,destination_code,sale_type,acedns,ws_rate,distributor_rate,ss_rate,depot_rate,statename
,1.6E+11,,0,92,Food Products,0,0,Y,0,85.19,0,0,
,1.7E+11,,0,104,Food Products,0,0,Y,0,36.3,0,0,
,1.5E+11,,0,8,Food Products,0,0,Y,0,7.41,0,0,
,1.9E+11,,0,73.6,Food Products,0,0,Y,0,68.15,0,0,
,2E+11,,0,44,Food Products,0,0,Y,0,40.74,0,0,
,1.8E+11,,0,65,Food Products,0,0,Y,0,60.74,0,0,
,2.1E+11,,0,157.5,Food Products,0,0,Y,0,147.2,0,0,
,1.2E+11,,0,30.75,Spices,0,0,Y,0,27.95,0,0,
,1.1E+11,,0,21.24,Spices,0,0,Y,0,19.85,0,0,
,2.2E+11,,0,80.6,Spices,0,0,Y,0,75.33,0,0,
,1.4E+11,,0,30,Spices,0,0,Y,0,27.27,0,0,
,1.3E+11,,0,51.5,Common,0,0,Y,0,48.13,0,0,
,1.60E+11,,0,92,Food Products,0,0,Y,0,85.19,0,0,
,1.70E+11,,0,104,Food Products,0,0,Y,0,36.3,0,0,
,1.50E+11,,0,8,Food Products,0,0,Y,0,7.41,0,0,
,1.90E+11,,0,73.6,Food Products,0,0,Y,0,68.15,0,0,
,2.00E+11,,0,44,Food Products,0,0,Y,0,40.74,0,0,
,1.80E+11,,0,65,Food Products,0,0,Y,0,60.74,0,0,
,2.10E+11,,0,157.5,Food Products,0,0,Y,0,147.2,0,0,
,1.20E+11,,0,30.75,Spices,0,0,Y,0,27.95,0,0,
,1.10E+11,,0,21.24,Spices,0,0,Y,0,19.85,0,0,
,2.20E+11,,0,80.6,Spices,0,0,Y,0,75.33,0,0,
,1.40E+11,,0,30,Spices,0,0,Y,0,27.27,0,0,
,1.30E+11,,0,51.5,Common,0,0,Y,0,48.13,0,0,
,160001000250,,0,38,Food Products,0,0,Y,0,34.55,0,0,
,160001000500,,0,68,Food Products,0,0,Y,0,61.82,0,0,
,160002000250,,0,38,Food Products,0,0,Y,0,34.55,0,0,
,160002000500,,0,68,Food Products,0,0,Y,0,61.82,0,0,
,160003000250,,0,38,Food Products,0,0,Y,0,34.55,0,0,
,160003000500,,0,68,Food Products,0,0,Y,0,61.82,0,0,
,170002000200,,0,30,Food Products,0,0,Y,0,27.27,0,0,
,170002000400,,0,54,Food Products,0,0,Y,0,49.09,0,0,
,170002001000,,0,74,Food Products,0,0,Y,0,67.27,0,0,
,170001000200,,0,30,Food Products,0,0,Y,0,27.27,0,0,
,170001000400,,0,54,Food Products,0,0,Y,0,49.09,0,0,
,170003000200,,0,30,Food Products,0,0,Y,0,27.27,0,0,
,170003000400,,0,54,Food Products,0,0,Y,0,49.09,0,0,
,170003001000,,0,74,Food Products,0,0,Y,0,67.27,0,0,
,150002000018,,0,3.8,Food Products,0,0,Y,0,3.55,0,0,
,150002000040,,0,7.92,Food Products,0,0,Y,0,7.5,0,0,
,150004000018,,0,3.8,Food Products,0,0,Y,0,3.55,0,0,
,150004000040,,0,7.92,Food Products,0,0,Y,0,7.5,0,0,
,150004000200,,0,40,Food Products,0,0,Y,0,37.52,0,0,
,150005000015,,0,3.8,Food Products,0,0,Y,0,3.55,0,0,
,150005000040,,0,7.92,Food Products,0,0,Y,0,7.5,0,0,
,150001000018,,0,3.8,Food Products,0,0,Y,0,3.55,0,0,
,150001000040,,0,7.92,Food Products,0,0,Y,0,7.5,0,0,
,150001000200,,0,40,Food Products,0,0,Y,0,37.52,0,0,
,150003000018,,0,3.8,Food Products,0,0,Y,0,3.55,0,0,
,150003000040,,0,7.92,Food Products,0,0,Y,0,7.5,0,0,
,210001000200,,0,45,Food Products,0,0,Y,0,42.06,0,0,
,210001000400,,0,90,Food Products,0,0,Y,0,84.11,0,0,
,210003001000,,0,140,Food Products,0,0,Y,0,130.84,0,0,
,210002001000,,0,140,Food Products,0,0,Y,0,130.84,0,0,
,190001000350,,0,27,Food Products,0,0,Y,0,24.55,0,0,
,190001000700,,0,48,Food Products,0,0,Y,0,43.64,0,0,
,200001000350,,0,18,Food Products,0,0,Y,0,16.36,0,0,
,200002000700,,0,30,Food Products,0,0,Y,0,27.27,0,0,
,140001000025,,0,19.75,Spices,0,0,Y,0,17.96,0,0,
,140002000025,,0,19.75,Spices,0,0,Y,0,17.96,0,0,
,140006000025,,0,19.75,Spices,0,0,Y,0,17.96,0,0,
,140003000025,,0,27.51,Spices,0,0,Y,0,25.01,0,0,
,110018000025,,0,16.23,Spices,0,0,Y,0,14.75,0,0,
,110012000050,,0,720.25,Spices,0,0,Y,0,670,0,0,
,120004000025,,0,28.22,Spices,0,0,Y,0,25.65,0,0,
,120006000050,,0,155.88,Spices,0,0,Y,0,145,0,0,
,120006000100,,0,155.88,Spices,0,0,Y,0,145,0,0,
,120006000200,,0,152.65,Spices,0,0,Y,0,142,0,0,
,120006000500,,0,149.43,Spices,0,0,Y,0,139,0,0,
,120003000050,,0,317.13,Spices,0,0,Y,0,295,0,0,
,120002000050,,0,193.5,Spices,0,0,Y,0,180,0,0,
,120002000500,,0,187.05,Spices,0,0,Y,0,174,0,0,
,120001000050,,0,193.5,Spices,0,0,Y,0,180,0,0,
,120001000100,,0,193.5,Spices,0,0,Y,0,180,0,0,
,120001000200,,0,190.28,Spices,0,0,Y,0,177,0,0,
,120005000500,,0,187.05,Spices,0,0,Y,0,174,0,0,
,110004000000,,0,10,Spices,0,0,Y,0,9.3,0,0,
,110105000000,,0,3.42,Spices,0,0,Y,0,3.18,0,0,
,110107000000,,0,4.09,Spices,0,0,Y,0,3.8,0,0,
,110030000000,,0,8,Spices,0,0,Y,0,7.44,0,0,
,120103000000,,0,1.85,Spices,0,0,Y,0,1.72,0,0,
,120100000000,,0,2.59,Spices,0,0,Y,0,2.41,0,0,
,120102000000,,0,3.24,Spices,0,0,Y,0,3.01,0,0,
,140100000000,,0,3.99,Spices,0,0,Y,0,3.71,0,0,
,110106000000,,0,1.67,Spices,0,0,Y,0,1.55,0,0,
,110100000000,,0,1.67,Spices,0,0,Y,0,1.55,0,0,
,130100000000,,0,8,Common,0,0,Y,0,7.44,0,0,
,180003000200,,0,27,Food Products,0,0,Y,0,24.55,0,0,
,180003000500,,0,47,Food Products,0,0,Y,0,42.73,0,0,
,180003001000,,0,74,Food Products,0,0,Y,0,67,0,0,
,180004000200,,0,27,Food Products,0,0,Y,0,24.55,0,0,
,180004000500,,0,47,Food Products,0,0,Y,0,42.73,0,0,
,180004001000,,0,74,Food Products,0,0,Y,0,67.27,0,0,
,180001000200,,0,25,Food Products,0,0,Y,0,22.73,0,0,
,180001000700,,0,46,Food Products,0,0,Y,0,42,0,0,
,180002000200,,0,26,Food Products,0,0,Y,0,23.64,0,0,
,180002000700,,0,49,Food Products,0,0,Y,0,45,0,0,
,110023000050,,0,661.5,Spices,0,0,Y,0,630,0,0,
,110023000100,,0,661.5,Spices,0,0,Y,0,630,0,0,
,110023000200,,0,658.35,Spices,0,0,Y,0,627,0,0,
,110032000050,,0,630,Spices,0,0,Y,0,600,0,0,
,110034000025,,0,15.23,Spices,0,0,Y,0,14.5,0,0,
,110002000050,,0,212,Spices,0,0,Y,0,200,0,0,
,110002000500,,0,205.64,Spices,0,0,Y,0,152,0,0,
,110001000050,,0,274.13,Spices,0,0,Y,0,255,0,0,
,110001000100,,0,274.13,Spices,0,0,Y,0,255,0,0,
,110020000100,,0,116.1,Spices,0,0,Y,0,108,0,0,
,110021000100,,0,120.4,Spices,0,0,Y,0,112,0,0,
,110018000100,,0,155.88,Spices,0,0,Y,0,145,0,0,
,110026000050,,0,254.78,Spices,0,0,Y,0,237,0,0,
,110026000100,,0,254.78,Spices,0,0,Y,0,237,0,0,
,110016000100,,0,241.88,Spices,0,0,Y,0,225,0,0,
,110022000050,,0,225.75,Spices,0,0,Y,0,210,0,0,
,110022000100,,0,225.75,Spices,0,0,Y,0,210,0,0,
,110015000050,,0,321.43,Spices,0,0,Y,0,299,0,0,
,110015000100,,0,321.43,Spices,0,0,Y,0,299,0,0,
,110015000200,,0,318.2,Spices,0,0,Y,0,296,0,0,
,110015000500,,0,314.98,Spices,0,0,Y,0,293,0,0,
,110031000050,,0,233.2,Spices,0,0,Y,0,220,0,0,
,110031000500,,0,226.84,Spices,0,0,Y,0,214,0,0,
,110005000200,,0,60.39,Spices,0,0,Y,0,56.18,0,0,
,110005000500,,0,56.98,Spices,0,0,Y,0,53,0,0,
,110009000050,,0,220.38,Spices,0,0,Y,0,205,0,0,
,110009000100,,0,220.38,Spices,0,0,Y,0,205,0,0,
,110011000050,,0,956.75,Spices,0,0,Y,0,890,0,0,
,110003000050,,0,953.78,Spices,0,0,Y,0,926,0,0,
,110003000100,,0,953.78,Spices,0,0,Y,0,926,0,0,
,110027000050,,0,231.13,Spices,0,0,Y,0,215,0,0,
,110008000100,,0,231.13,Spices,0,0,Y,0,215,0,0,
,110007000050,,0,354.75,Spices,0,0,Y,0,330,0,0,
,110007000200,,0,351.53,Spices,0,0,Y,0,327,0,0,
,110006000200,,0,1075,Spices,0,0,Y,0,1000,0,0,
,110014000050,,0,2042,Spices,0,0,Y,0,1900,0,0,
,110013000200,,0,967,Spices,0,0,Y,0,900,0,0,
,110010000200,,0,2042,Spices,0,0,Y,0,1900,0,0,
,110033000500,,0,115.03,Spices,0,0,Y,0,107,0,0,
,110024000250,,0,115.03,Spices,0,0,Y,0,107,0,0,
,110024000500,,0,115.03,Spices,0,0,Y,0,107,0,0,
,220001001000,,0,75.25,Spices,0,0,Y,0,70,0,0,
,110016000050,,0,241.88,Spices,0,0,Y,0,225,0,0,
,130004000200,,0,141,Common,0,0,Y,0,133,0,0,
,130011000480,,0,193.05,Common,0,0,Y,0,180,0,0,
,110025000100,,0,204.25,Common,0,0,Y,0,190,0,0,
,130010000200,,0,240,Common,0,0,Y,0,230,0,0,
,130012000200,,0,135,Common,0,0,Y,0,127,0,0,
,130012000500,,0,120,Common,0,0,Y,0,115,0,0,
,110033000250,,0,115.03,Spices,0,0,Y,0,107,0,0,
,110020000025,,0,118.25,Spices,0,0,Y,0,110,0,0,
,110030000025,,0,114,Spices,0,0,Y,0,122.55,0,0,
,110031000025,,0,122.55,Spices,0,0,Y,0,114,0,0,
,120004000008,,0,8,Spices,0,0,Y,0,7.44,0,0,
,100100000012,,0,8,Spices,0,0,Y,0,7.44,0,0,
,1600000200,,0,145,Common,0,0,Y,0,135,0,0,
,160001000250,,0,48.75,Food Products,0,0,Y,0,45.14,0,0,
,160001000500,,0,86.25,Food Products,0,0,Y,0,79.86,0,0,
,160002000250,,0,48.75,Food Products,0,0,Y,0,45.14,0,0,
,160002000500,,0,86.25,Food Products,0,0,Y,0,79.86,0,0,
,160003000250,,0,48,Food Products,0,0,Y,0,45.14,0,0,
,160003000500,,0,86.25,Food Products,0,0,Y,0,79.86,0,0,
,170002000200,,0,37.5,Food Products,0,0,Y,0,34.72,0,0,
,170002000400,,0,71.25,Food Products,0,0,Y,0,65.97,0,0,
,170002001000,,0,97.5,Food Products,0,0,Y,0,90.28,0,0,
