Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD
West Bengal,170001000400,Pickle Green Chilly 400 Gms.Rs-84/-,Food Products,Pickle,Pickle Green Chilly,0,Y,N,Food Products,pcs,Kgs,0.4,,,,0
West Bengal,170003000200,Pickle Mixed 200 Gms.Rs-46/-,Food Products,Pickle,Pickle Mixed,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
West Bengal,170003000400,Pickle Mixed 400 Gms.Rs-84/-,Food Products,Pickle,Pickle Mixed,0,Y,N,Food Products,pcs,Kgs,0.4,,,,0
West Bengal,170003001000,Pickle Mixed 1000 Gms.Rs-116/-,Food Products,Pickle,Pickle Mixed,0,Y,N,Food Products,pcs,Kgs,1,,,,0
West Bengal,150002000018,Alu Bhujia 18 Gms.Rs-5/-,Food Products,Snacks,Alu Bhujia,0,Y,N,Food Products,pcs,Kgs,0.018,,,,0
West Bengal,150002000040,Alu Bhujia 40 Gms.Rs-10/-,Food Products,Snacks,Alu Bhujia,0,Y,N,Food Products,pcs,Kgs,0.04,,,,0
West Bengal,150004000018,Bhujia 18 Gms.Rs-5/-,Food Products,Snacks,Bhujia,0,Y,N,Food Products,pcs,Kgs,0.018,,,,0
West Bengal,150004000040,Bhujia 40 Gms.Rs-10/-,Food Products,Snacks,Bhujia,0,Y,N,Food Products,pcs,Kgs,0.04,,,,0
West Bengal,150004000200,Bhujia 200 Gms.Rs-50/-,Food Products,Snacks,Bhujia,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
West Bengal,150005000015,Moong Dal 15 Gms.Rs-5/-,Food Products,Snacks,Moong Dal,0,Y,N,Food Products,pcs,Kgs,0.015,,,,0
West Bengal,150005000040,Moong Dal 40 Gms.Rs-10/-,Food Products,Snacks,Moong Dal,0,Y,N,Food Products,pcs,Kgs,0.04,,,,0
West Bengal,150001000018,All in One 18 Gms.Rs-5/-,Food Products,Snacks,All in One,0,Y,N,Food Products,pcs,Kgs,0.018,,,,0
West Bengal,150001000040,All in One 40 Gms.Rs-10/-,Food Products,Snacks,All in One,0,Y,N,Food Products,pcs,Kgs,0.04,,,,0
West Bengal,150001000200,All in One 200 Gms.Rs-50/-,Food Products,Snacks,All in One,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
West Bengal,150003000018,Badam Pakori 18 Gms.Rs-5/-,Food Products,Snacks,Badam Pakori,0,Y,N,Food Products,pcs,Kgs,0.018,,,,0
West Bengal,150003000040,Badam Pakori 40 Gms.Rs-10/-,Food Products,Snacks,Badam Pakori,0,Y,N,Food Products,pcs,Kgs,0.04,,,,0
West Bengal,210001000200,Soan Papdi 200 Gms.Rs-60/-,Food Products,Sweets,Soan Papdi,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
West Bengal,210001000400,Soan Papdi 400 Gms.Rs-120/-,Food Products,Sweets,Soan Papdi,0,Y,N,Food Products,pcs,Kgs,0.4,,,,0
West Bengal,210003001000,Gulab Jamun 1 Kg.Rs-200/-,Food Products,Sweets,Gulab Jamun,0,Y,N,Food Products,pcs,Kgs,1,,,,0
West Bengal,210002001000,Rasgulla 1 Kg.Rs-200/-,Food Products,Sweets,Rasgulla,0,Y,N,Food Products,pcs,Kgs,1,,,,0
West Bengal,190001000350,Mustard Kasundi 350 Gms.Rs-43/-,Food Products,Kasundi,Mustard Kasundi,0,Y,N,Food Products,pcs,Kgs,0.35,,,,0
West Bengal,190001000700,Mustard Kasundi 700 Gms.Rs-77/-,Food Products,Kasundi,Mustard Kasundi,0,Y,N,Food Products,pcs,Kgs,0.7,,,,0
West Bengal,200001000350,Non Fruit Vinegar 350ML.Rs-33/-,Food Products,Vinegar,Non Fruit Vinegar,0,Y,N,Food Products,pcs,Kgs,0.35,,,,0
West Bengal,200002000700,Non Fruit Vinegar700ML.Rs-49/-,Food Products,Vinegar,Non Fruit Vinegar,0,Y,N,Food Products,pcs,Kgs,0.7,,,,0
West Bengal,140001000025,Chaat Masal 50 Gms.Rs-28/-,Spices,Blended Spices,Chaat Masal,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,140002000025,Chole Masala 50 Gms.Rs-28/-,Spices,Blended Spices,Chole Masala,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,140006000025,Sabji Masala 50 Gms.Rs-28/-,Spices,Blended Spices,Sabji Masala,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,140003000025,Badshashi Garam Masala 25 Gms.Rs-39/-,Spices,Blended Spices,Badshashi Garam Masala,0,Y,N,Spices,pcs,Kgs,0.025,,,,0
West Bengal,110018000025,Kasuri Methi 25 Gms.RS-23/-,Spices,Blended Spices,Kasuri Methi,0,Y,N,Spices,pcs,Kgs,0.025,,,,0
West Bengal,110012000050,Isabgol Bhusi 50 Gms Rs-55/-,Spices,Blended Spices,Isabgol Bhusi,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,120004000025,Black Pepper Powder 25 Gms.Rs-40/-,Spices,Powder Spices,Black Pepper Powder,0,Y,N,Spices,pcs,Kgs,0.025,,,,0
West Bengal,120006000050,Haldi Powder 50 Gms.Rs-13/-,Spices,Powder Spices,Haldi Powder,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,120006000100,Haldi Powder 100 Gms.Rs-26/-,Spices,Powder Spices,Haldi Powder,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,120006000200,Haldi Powder 200 Gms.Rs-50/-,Spices,Powder Spices,Haldi Powder,0,Y,N,Spices,pcs,Kgs,0.2,,,,0
West Bengal,120006000500,Haldi Powder 500 Gms.Rs-122/-,Spices,Powder Spices,Haldi Powder,0,Y,N,Spices,pcs,Kgs,0.5,,,,0
West Bengal,120003000050,Jeera Powder 50 Gms.Rs-24/-,Spices,Powder Spices,Jeera Powder,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,120002000050,Dhaniya Powder 50 Gms.Rs-15/-,Spices,Powder Spices,Dhaniya Powder,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,120002000500,Dhaniya Powder 500 Gms.Rs-142/-,Spices,Powder Spices,Dhaniya Powder,0,Y,N,Spices,pcs,Kgs,0.5,,,,0
West Bengal,120001000050,Chilly Powder 50 Gms.Rs-17/-,Spices,Powder Spices,Chilly Powder,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,120001000100,Chilly Powder 100 Gms.Rs-34/-,Spices,Powder Spices,Chilly Powder,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,120001000200,Chilly Powder 200 Gms.Rs-66/-,Spices,Powder Spices,Chilly Powder,0,Y,N,Spices,pcs,Kgs,0.2,,,,0
West Bengal,120005000500,Chilly Powder 500 Gms.Rs-168/-,Spices,Powder Spices,Chilly Powder,0,Y,N,Spices,pcs,Kgs,0.5,,,,0
West Bengal,110004000000,Black Pepper Powder Rs-15/-,Spices,Pouch,Black Pepper,0,Y,N,Spices,pcs,Kgs,0.008,,,,0
West Bengal,110105000000,Isabgol.Rs- 4/-,Spices,Pouch,Isabgol,0,Y,N,Spices,pcs,Kgs,0.005,,,,0
West Bengal,110107000000,Poppy Seed(Rs.5 Per Sac),Spices,Pouch,Poppy Seed,0,Y,N,Spices,pcs,Kgs,0.005,,,,0
West Bengal,110030000000,Soya badi Rs.10/-,Spices,Pouch,Soya badi,0,Y,N,Spices,pcs,Kgs,0.08,,,,0
West Bengal,120103000000,Haldi Powder Rs-3/-,Spices,Pouch,Haldi Powder,0,Y,N,Spices,pcs,Kgs,0.01,,,,0
West Bengal,120100000000,Chilly Powder Rs-4/-,Spices,Pouch,Chilly Powder,0,Y,N,Spices,pcs,Kgs,0.01,,,,0
West Bengal,120102000000,Jeera Powder Rs-5/-,Spices,Pouch,Jeera Powder,0,Y,N,Spices,pcs,Kgs,0.01,,,,0
West Bengal,140100000000,Garam Masala Powder Rs-5/-,Spices,Pouch,Garam Masala Powder,0,Y,N,Spices,pcs,Kgs,0.005,,,,0
West Bengal,110106000000,Jeera Rs-2/-,Spices,Pouch,Jeera,0,Y,N,Spices,pcs,Kgs,0.005,,,,0
West Bengal,110100000000,Ajwain Rs-2/-,Spices,Pouch,Ajwain,0,Y,N,Spices,pcs,Kgs,0.005,,,,0
West Bengal,130100000000,Masala Papad ( small ) RS. 10,Common,Pouch,Masala Papad,0,Y,N,Common,pcs,Kgs,0.055,,,,0
West Bengal,180003000200,Sauce Tomato 200 Gms.Rs-44/-,Food Products,Sauce,Sauce Tomato,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
West Bengal,180003000500,Sauce Tomato 500 Gms.Rs-74/-,Food Products,Sauce,Sauce Tomato,0,Y,N,Food Products,pcs,Kgs,0.5,,,,0
West Bengal,180003001000,Sauce Tomato 1000 Gms.Rs-116/-,Food Products,Sauce,Sauce Tomato,0,Y,N,Food Products,pcs,Kgs,1,,,,0
West Bengal,180004000200,Sauce Tomato Chilly 200 Gms.Rs-44/-,Food Products,Sauce,Sauce Tomato Chilly,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
West Bengal,180004000500,Sauce Tomato Chilly 500 Gms.Rs-74/-,Food Products,Sauce,Sauce Tomato Chilly,0,Y,N,Food Products,pcs,Kgs,0.5,,,,0
West Bengal,180004001000,Sauce Tomato Chilly 1000 Gms.Rs-116/-,Food Products,Sauce,Sauce Tomato Chilly,0,Y,N,Food Products,pcs,Kgs,1,,,,0
West Bengal,180001000200,Sauce Green Chilly 200 Gms.Rs-39/-,Food Products,Sauce,Sauce Green Chilly,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
West Bengal,180001000700,Sauce Green Chilly 700 Gms.Rs-70/-,Food Products,Sauce,Sauce Green Chilly,0,Y,N,Food Products,pcs,Kgs,0.7,,,,0
West Bengal,180002000200,Sauce Soya 200 Gms.Rs-41/-,Food Products,Sauce,Sauce Soya,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
West Bengal,180002000700,Sauce Soya 700 Gms.Rs-75/-,Food Products,Sauce,Sauce Soya,0,Y,N,Food Products,pcs,Kgs,0.7,,,,0
West Bengal,110023000050,Poppy Seed 50 Gms.Rs-48/-,Spices,Whole spices,Poppy Seed,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110023000100,Poppy Seed 100 Gms.Rs-96/-,Spices,Whole spices,Poppy Seed,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110023000200,Poppy Seed 200 Gms.Rs-190/-,Spices,Whole spices,Poppy Seed,0,Y,N,Spices,pcs,Kgs,0.2,,,,0
West Bengal,110032000050,Poppy (Economy) 50 Gms.Rs-43/-,Spices,Whole spices,Poppy Economy,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110034000025,Poppy seeds Eco Rs.22/-,Spices,Whole spices,Poppy Seeds Economy,0,Y,N,Spices,pcs,Kgs,0.025,,,,0
West Bengal,110002000050,Ajwain (Economy) 50 Gms.Rs-16/-,Spices,Whole spices,Ajwain Economy,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110002000500,Ajwain (Economy) 500 Gms.Rs-152/-,Spices,Whole spices,Ajwain Economy,0,Y,N,Spices,pcs,Kgs,0.5,,,,0
West Bengal,110001000050,Ajwain 50 Gms.Rs-22/-,Spices,Whole spices,Ajwain,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110001000100,Ajwain 100 Gms.Rs-44/-,Spices,Whole spices,Ajwain,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110020000100,Red Mustard Seed 100 Gms.Rs-17/-,Spices,Whole spices,Red Mustard Seed,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110021000100,Yellow Mustard Seed 100 Gms.Rs-18/-,Spices,Whole spices,Yellow Mustard Seed,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110018000100,Methi 100 Gms.Rs-24/-,Spices,Whole spices,Methi,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110026000050,Souff 50 Gms.Rs-20/-,Spices,Whole spices,Souff,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110026000100,Souff 100 Gms.Rs-40/-,Spices,Whole spices,Souff,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110016000100,Kala Jeera 100 Gms.Rs-48/-,Spices,Whole spices,Kala Jeera,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110022000050,Panch Foran 50 Gms.Rs-19/-,Spices,Whole spices,Panch Foran,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110022000100,Panch Foran 100 Gms.Rs-38/-,Spices,Whole spices,Panch Foran,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110015000050,Jeera 50 Gms.Rs-24/-,Spices,Whole spices,Jeera,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110015000100,Jeera 100 Gms.Rs-48/-,Spices,Whole spices,Jeera,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110015000200,Jeera 200 Gms.Rs-94/-,Spices,Whole spices,Jeera,0,Y,N,Spices,pcs,Kgs,0.2,,,,0
West Bengal,110015000500,Jeera 500 Gms.Rs-232/-,Spices,Whole spices,Jeera,0,Y,N,Spices,pcs,Kgs,0.5,,,,0
West Bengal,110031000050,Jeera (Economy) 50 Gms.Rs-18/-,Spices,Whole spices,Jeera (Economy),0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110031000500,Jeera (Economy) 500 Gms.Rs-172/-,Spices,Whole spices,Jeera (Economy),0,Y,N,Spices,pcs,Kgs,0.5,,,,0
West Bengal,110005000200,Churwa 200 Gms.Rs-20/-,Spices,Whole spices,Churwa,0,Y,N,Spices,pcs,Kgs,0.2,,,,0
West Bengal,110005000500,Churwa 500 Gms.Rs47/-,Spices,Whole spices,Churwa,0,Y,N,Spices,pcs,Kgs,0.5,,,,0
West Bengal,110009000050,Dry Red Chilly (Whole) 50 Gms.Rs-20/-,Spices,Whole spices,Dry Red Chilly (Whole),0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110009000100,Dry Red Chilly (Whole) 100 Gms.Rs-40/-,Spices,Whole spices,Dry Red Chilly (Whole),0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110011000050,Garam Masala Whole 50 Gms. Rs-/-76/-,Spices,Whole spices,Garam Masala Whole,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110003000050,Black Pepper 50 Gms.Rs-75/-,Spices,Whole spices,Black Pepper,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110003000100,Black Pepper 100 Gms.Rs--150/-,Spices,Whole spices,Black Pepper,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110027000050,Tej Patta 50 Gms.Rs-17/-,Spices,Whole spices,Tej Patta,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110008000100,Dhaniya Whole 100 Gms.Rs-37/-,Spices,Whole spices,Dhaniya Whole,0,Y,N,Spices,pcs,Kgs,0.1,,,,0
West Bengal,110007000050,Dalchini 50 Gms Rs-25/-,Spices,Whole spices,Dalchini,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110007000200,Dalchini 200 Gms Rs-98/-,Spices,Whole spices,Dalchini,0,Y,N,Spices,pcs,Kgs,0.2,,,,0
West Bengal,110006000200,Cloves 200 Gms Rs-260/-,Spices,Whole spices,Cloves,0,Y,N,Spices,pcs,Kgs,0.2,,,,0
West Bengal,110014000050,Javatri 50 Gms Rs-135/-,Spices,Whole spices,Javatri,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,110013000200,Jayphal 200 Gms Rs-225/-,Spices,Whole spices,Jayphal,0,Y,N,Spices,pcs,Kgs,0.2,,,,0
West Bengal,110010000200,Elaichi 200 Gms Rs-470/-,Spices,Whole spices,Elaichi,0,Y,N,Spices,pcs,Kgs,0.2,,,,0
West Bengal,110033000500,Sabu Moti Dana 500 Gms.Rs-80/-,Spices,Whole spices,Sabu Moti Dana,0,Y,N,Spices,pcs,Kgs,0.5,,,,0
West Bengal,110024000250,Sabu Bada Dana 250 Gms.Rs-40/-,Spices,Whole spices,Sabu Bada Dana,0,Y,N,Spices,pcs,Kgs,0.25,,,,0
West Bengal,110024000500,Sabu Bada Dana 500 Gms.Rs-80/-,Spices,Whole spices,Sabu Bada Dana,0,Y,N,Spices,pcs,Kgs,0.5,,,,0
West Bengal,220001001000,Soya Badi 1000 Gms.Rs-125/-,Spices,Whole spices,Soya Badi,0,Y,N,Spices,pcs,Kgs,1,,,,0
West Bengal,110016000050,Kala Jeera 50 Gms.Rs-24/-,Spices,Whole spices,Kala Jeera,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
West Bengal,130004000200,Masala Papad (6)MM 200 Gms.Rs-52/-,Common,Papad,Masala Papad,0,Y,N,Common,pcs,Kgs,0.2,,,,0
West Bengal,130011000480,Sago Papad 480Gms.Rs-150/-,Common,Papad,Sago Papad,0,Y,N,Common,pcs,Kgs,0.48,,,,0
West Bengal,110025000100,Sago Papad (Box) 100 GMS Rs-32/-,Common,Papad,Sago Papad,0,Y,N,Common,pcs,Kgs,0.1,,,,0
West Bengal,130010000200,Punjabi Masala Papd 200 Gms.Rs-82/-,Common,Papad,Punjabi Masala Papd,0,Y,N,Common,pcs,Kgs,0.2,,,,0
West Bengal,130012000200,Sada Papad (6)MM 200 Gms.Rs-48/-,Common,Papad,Sada Papad (6)MM,0,Y,N,Common,pcs,Kgs,0.2,,,,0
West Bengal,130012000500,Sada Papad (9)MM 500 Gms.Rs-115/-,Common,Papad,Sada Papad (9)MM,0,Y,N,Common,pcs,Kgs,0.5,,,,0
Guwahati,160001000250,Jam Mango 250 Gms.Rs-65/-,Food Products,Jam,Jam Mango,0,Y,N,Food Products,pcs,Kgs,0.25,,,,0
Guwahati,160001000500,Jam Mango 500 Gms.RS-115/-,Food Products,Jam,Jam Mango,0,Y,N,Food Products,pcs,Kgs,0.5,,,,0
Guwahati,160002000250,Jam Mixed Fruit 250 Gms.Rs-65/-,Food Products,Jam,Jam Mixed Fruit,0,Y,N,Food Products,pcs,Kgs,0.25,,,,0
Guwahati,160002000500,Jam Mixed Fruit 500 Gms.Rs-115/-,Food Products,Jam,Jam Mixed Fruit,0,Y,N,Food Products,pcs,Kgs,0.5,,,,0
Guwahati,160003000250,Jam Pineapple 250 Gms.Rs-65/-,Food Products,Jam,Jam Pineapple,0,Y,N,Food Products,pcs,Kgs,0.25,,,,0
Guwahati,160003000500,Jam Pineapple 500 Gms.Rs-106/-,Food Products,Jam,Jam Pineapple,0,Y,N,Food Products,pcs,Kgs,0.5,,,,0
Guwahati,170002000200,Pickle Mango 200 Gms.Rs-50/-,Food Products,Pickle,Pickle Mango,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
Guwahati,170002000400,Pickle Mango 400 Gms.Rs-95/-,Food Products,Pickle,Pickle Mango,0,Y,N,Food Products,pcs,Kgs,0.4,,,,0
Guwahati,170002001000,Pickle Mango 1000 Gms.Rs-130/-,Food Products,Pickle,Pickle Mango,0,Y,N,Food Products,pcs,Kgs,1,,,,0
Guwahati,170001000200,Pickle Green Chilly 200 Gms.Rs-50/-,Food Products,Pickle,Pickle Green Chilly,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
Guwahati,170001000400,Pickle Green Chilly 400 Gms.Rs-95/-,Food Products,Pickle,Pickle Green Chilly,0,Y,N,Food Products,pcs,Kgs,0.4,,,,0
Guwahati,170003000200,Pickle Mixed 200 Gms.Rs-50/-,Food Products,Pickle,Pickle Mixed,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
Guwahati,170003000400,Pickle Mixed 400 Gms.Rs-95/-,Food Products,Pickle,Pickle Mixed,0,Y,N,Food Products,pcs,Kgs,0.4,,,,0
Guwahati,170003001000,Pickle Mixed 1000 Gms.Rs-130/-,Food Products,Pickle,Pickle Mixed,0,Y,N,Food Products,pcs,Kgs,1,,,,0
Guwahati,150002000018,Alu Bhujia 18 Gms.Rs-5/-,Food Products,Snacks,Alu Bhujia,0,Y,N,Food Products,pcs,Kgs,0.018,,,,0
Guwahati,150002000040,Alu Bhujia 36 Gms.Rs-10/-,Food Products,Snacks,Alu Bhujia,0,Y,N,Food Products,pcs,Kgs,0.036,,,,0
Guwahati,150004000018,Bhujia 18 Gms.Rs-5/-,Food Products,Snacks,Bhujia,0,Y,N,Food Products,pcs,Kgs,0.018,,,,0
Guwahati,150004000040,Bhujia 36 Gms.Rs-10/-,Food Products,Snacks,Bhujia,0,Y,N,Food Products,pcs,Kgs,0.036,,,,0
Guwahati,150004000200,Bhujia 200 Gms.Rs-50/-,Food Products,Snacks,Bhujia,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
Guwahati,150005000015,Moong Dal 15 Gms.Rs-5/-,Food Products,Snacks,Moong Dal,0,Y,N,Food Products,pcs,Kgs,0.015,,,,0
Guwahati,150005000040,Moong Dal 36 Gms.Rs-10/-,Food Products,Snacks,Moong Dal,0,Y,N,Food Products,pcs,Kgs,0.036,,,,0
Guwahati,150001000018,All in One 18 Gms.Rs-5/-,Food Products,Snacks,All in One,0,Y,N,Food Products,pcs,Kgs,0.018,,,,0
Guwahati,150001000040,All in One 36 Gms.Rs-10/-,Food Products,Snacks,All in One,0,Y,N,Food Products,pcs,Kgs,0.036,,,,0
Guwahati,150001000200,All in One 200 Gms.Rs-50/-,Food Products,Snacks,All in One 2,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
Guwahati,150003000018,Badam Pakori 18 Gms.Rs-5/-,Food Products,Snacks,Badam Pakori,0,Y,N,Food Products,pcs,Kgs,0.018,,,,0
Guwahati,150003000040,Badam Pakori 36 Gms.Rs-10/-,Food Products,Snacks,Badam Pakori,0,Y,N,Food Products,pcs,Kgs,0.036,,,,0
Guwahati,210001000200,Soan Papdi 200 Gms.Rs-60/-,Food Products,Sweets,Soan Papdi,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
Guwahati,210001000400,Soan Papdi 400 Gms.Rs-120/-,Food Products,Sweets,Soan Papdi,0,Y,N,Food Products,pcs,Kgs,0.4,,,,0
Guwahati,210003001000,Gulab Jamun 1 Kg.Rs-210/-,Food Products,Sweets,Gulab Jamun,0,Y,N,Food Products,pcs,Kgs,1,,,,0
Guwahati,210002001000,Rasgulla 1 Kg.Rs-210/-,Food Products,Sweets,Rasgulla,0,Y,N,Food Products,pcs,Kgs,1,,,,0
Guwahati,190001000350,Mustard Kasundi 350 Gms.Rs-50/-,Food Products,Kasundi,Mustard Kasundi,0,Y,N,Food Products,pcs,Kgs,0.35,,,,0
Guwahati,190001000700,Mustard Kasundi 700 Gms.Rs-92/-,Food Products,Kasundi,Mustard Kasundi,0,Y,N,Food Products,pcs,Kgs,0.7,,,,0
Guwahati,200001000350,Non Fruit Vinegar 350ML.Rs-35/-,Food Products,Vinegar,Non Fruit Vinegar,0,Y,N,Food Products,pcs,Kgs,0.35,,,,0
Guwahati,200002000700,Non Fruit Vinegar700ML.Rs-55/-,Food Products,Vinegar,Non Fruit Vinegar,0,Y,N,Food Products,pcs,Kgs,0.7,,,,0
Guwahati,180003000200,Sauce Tomato 200 Gms.Rs-50/-,Food Products,Sauce,Sauce Tomato,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
Guwahati,180003000500,Sauce Tomato 500 Gms.Rs-80/-,Food Products,Sauce,Sauce Tomato,0,Y,N,Food Products,pcs,Kgs,0.5,,,,0
Guwahati,180003001000,Sauce Tomato 1000 Gms.Rs-130/-,Food Products,Sauce,Sauce Tomato,0,Y,N,Food Products,pcs,Kgs,1,,,,0
Guwahati,180004000200,Sauce Tomato Chilly 200 Gms.Rs-50/-,Food Products,Sauce,Sauce Tomato Chilly,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
Guwahati,180004000500,Sauce Tomato Chilly 500 Gms.Rs-80/-,Food Products,Sauce,Sauce Tomato Chilly,0,Y,N,Food Products,pcs,Kgs,0.5,,,,0
Guwahati,180004001000,Sauce Tomato Chilly 1000 Gms.Rs-130/-,Food Products,Sauce,Sauce Tomato Chilly,0,Y,N,Food Products,pcs,Kgs,1,,,,0
Guwahati,180001000200,Sauce Green Chilly 200 Gms.Rs-45/-,Food Products,Sauce,Sauce Green Chilly,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
Guwahati,180001000700,Sauce Green Chilly 700 Gms.Rs-82/-,Food Products,Sauce,Sauce Green Chilly,0,Y,N,Food Products,pcs,Kgs,0.7,,,,0
Guwahati,180002000200,Sauce Soya 200 Gms.Rs-45/-,Food Products,Sauce,Sauce Soya,0,Y,N,Food Products,pcs,Kgs,0.2,,,,0
Guwahati,180002000700,Sauce Soya 700 Gms.Rs-82/-,Food Products,Sauce,Sauce Soya,0,Y,N,Food Products,pcs,Kgs,0.7,,,,0
Guwahati,140001000025,Chaat Masal 50 Gms.Rs-15/-,Spices,Blended Spices,Chaat Masal,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
Guwahati,140002000025,Chole Masala 50 Gms.Rs-30/-,Spices,Blended Spices,Chole Masala,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
Guwahati,140006000025,Sabji Masala 50 Gms.Rs-30/-,Spices,Blended Spices,Sabji Masala,0,Y,N,Spices,pcs,Kgs,0.05,,,,0
Guwahati,140003000025,Badshashi Garam Masala 25 Gms.Rs-40/-,Spices,Blended Spices,Badshashi Garam Masala,0,Y,N,Spices,pcs,Kgs,0.025,,,,0
